OBJ_ID,Permit number - API,Well Type,Well Status,Well_GIS_Status,County,Township,Company,Well_OP_Address,Well_CompanyPHONE,Elevation,DU_ACRES,Well_WH_LAT,Well_WH_LONG,Well Latitude,Well Longitude,Well_BH_LAT,Well_BH_LONG,Bottom Hole Latitude,Bottom Hole Longitude,Slant,Well_ProposedFormations,Well Name,Well Number,Well_IP_GAS,Well_IP_OIL,Well_Total_Depth,Well_Date_Approved,Well_Date_Complete,Well_Date_Plugged,Producing Formation,SecondProdFormation,DeepestFormation,Well_PDF_Link,GeoPhysLogs,Utica_Shale,Marcellus_Shale,MapSymble,Well_Well_Status,Well_Operator,Well_Lease_Name,Well_Location_ID,WELL_TYP,Well_CompanyADDR1,Well_CompanyADDR2,Well_CompanyCITY,Well_CompanyZIP1,Heel Longitude,Heel Latitude,Last_Inspection_Date,Last_Nonzero_Production_Year,Last_Production_Quarter,Orphan Well Program Status,x,y,lat_rad,lon_rad,lat_delta,is_horizontal,years_since_approved,age_category,prod_change
90763,34081600000000.0,Plugged oil and gas,Plugged and Abandoned,Drilled,JEFFERSON,ISLAND CREEK,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,844.0,,40.43989478,-80.62731152,40.439962,-80.627108,,,0.0,0.0,V,,YOUNG DO 1,1,,,992.0,1917-06-22 16:58:00,1917-06-01,1917-07-10 00:00:00,,,,081\34081608280000.pdf,,0,0,pl_oil_gas,PA,HISTORIC OWNER,YOUNG DO,34081600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2489849.791,894145.2303,0.7058104862813911,-1.4072085009610604,40.439962,1,108.0,,0.0
194280,34151200000000.0,Dry hole with oil and gas show,Plugged and Abandoned,Drilled,STARK,OSNABURG,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1189.0,,40.7868258,-81.30068367,40.786885,-81.300516,,,0.0,0.0,V,,GARAUX ELMER 1,1,1.0,1.0,5019.0,1967-07-27 09:30:00,1967-09-06,1967-09-27 00:00:00,,,WHITE CLINTON,151\34151212690000.pdf,Paper,0,0,dry_oilgas_show,PA,HISTORIC OWNER,GARAUX ELMER,34151200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2300730.714,1017358.875,0.7118654348822874,-1.4189616877703302,40.786885,1,58.0,40+,0.0
19823,34009600000000.0,Plugged oil,Plugged and Abandoned,Drilled,ATHENS,ATHENS,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,707.0,,39.29319166,-82.13379476,39.293265,-82.133662,,,0.0,0.0,V,,HIGGINS CM 1,1,,1.0,1194.0,,1925-09-01,1928-06-08 00:00:00,BEREA SANDSTONE,,BEREA SANDSTONE,009\34009603430000.pdf,,0,0,pl_oil,PA,HISTORIC OWNER,HIGGINS CM,34009600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2072177.789,471237.4353,0.6857968481086497,-1.433502828620151,39.293265,1,,,0.0
114952,34099200000000.0,Oil and gas,Producing,Producing,MAHONING,GOSHEN,DORFMAN PRODUCTION COMPANY,"19220 State Route 62 Beloit, OH 44609",+1 (330) 938-2172,1175.0,162.0,40.97228253,-80.94201243,40.972341,-80.941823,,,0.0,0.0,V,,R. & R. PHILLIS # 3,3,60.0,1.0,5384.0,1984-05-28 00:00:00,1984-06-30,,CLINTON SAND,,QUEENSTON FORMATION,099\34099217240000.pdf,,0,0,oil_gas,PR,DORFMAN PRODUCTION COMPANY,PHILLIS R& R,34099200000000.0,OG_R,19220 State Route 62,,Beloit,44609,,,2016-10-25,2024.0,0/2024,,2398905.827,1086454.003,0.715102252699866,-1.4127013139164741,40.972341,1,41.0,40+,0.0
82234,34075200000000.0,Plugged gas,Final Restoration,Drilled,HOLMES,CLARK,ENERVEST OPERATING LLC,"300 CAPITOL STREET SUITE 200 CHARLESTON, WV 25301",3043435505,1149.0,168.5500031,40.50660301,-81.69034486,40.506667,-81.690195,,,,,V,CLINTON,HUPRICH KENT     1,1,1560.0,0.0,4533.0,2011-12-20 00:00:00,1973-11-28,2012-08-15 00:00:00,CLINTON SAND,,CLINTON SAND,075\34075215800000.pdf,Paper,0,0,pl_gas,FR,ENERVEST OPERATING LLC,HUPRICH KENT,34075200000000.0,OG_R,300 CAPITOL STREET SUITE 200,,CHARLESTON,25301,,,2013-03-05,2002.0,0/2012,,2193717.502,914052.7485,0.7069747081589339,-1.4257628693462092,,0,14.0,11–20,-22.0
227436,34167600000000.0,Oil,Unknown status,Unknown,WASHINGTON,LAWRENCE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1134.0,,39.44160926,-81.26166102,39.441684,-81.261498,,,0.0,0.0,V,,BOWERSOCK ANNA 1,1,,1.0,,,1900-01-02,,,,,167\34167629220000.pdf,,0,0,oil,UN,HISTORIC OWNER,BOWERSOCK ANNA,34167600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2318258.6,527483.3891,0.6883872483311672,-1.418280695202787,39.441684,1,,,0.0
95250,34083200000000.0,Oil and gas,Producing,Producing,KNOX,BUTLER,ELKHEAD GAS & OIL CO,"12163 MARNE RD NE NEWARK, OH 43055",7407633966,1105.0,20.0,40.36221203,-82.25259082,40.362278,-82.252467,,,0.0,0.0,V,,LEPLEY J R     4,4,150.0,10.0,2998.0,1983-07-11 00:00:00,1983-09-20,,CLINTON SAND,,CLINTON SAND,083\34083233490000.pdf,Paper,0,0,oil_gas,PR,ELKHEAD GAS & OIL CO,LEPLEY J R,34083200000000.0,OG_R,12163 MARNE RD NE,,NEWARK,43055,,,,2024.0,0/2024,,2037487.259,860529.0488,0.7044546447052719,-1.4355763670379826,40.362278,1,42.0,40+,0.0
181420,34127600000000.0,Plugged oil,Plugged and Abandoned,Drilled,PERRY,JACKSON,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,839.0,65.0,39.68854927,-82.3439832,39.688617,-82.343857,,,0.0,0.0,V,,BURNSWORTH NELLIE 3,3,,,2811.0,,1923-01-01,1957-04-01 00:00:00,CLINTON SAND,,CLINTON GROUP,127\34127618280000.pdf,,0,0,pl_oil,PA,HISTORIC OWNER,BURNSWORTH NELLIE,34127600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2012441.326,615065.0014,0.6926970422129943,-1.4371714234413804,39.688617,1,,,0.0
46286,34035200000000.0,Plugged oil and gas,Final Restoration,Drilled,CUYAHOGA,BRECKSVILLE,NORTHWOOD ENERGY CORP,"941 Chatham Lane, Suite 100 Columbus, OH 43221",+1 (614) 457-1024,1084.0,20.0,41.28710107,-81.61836943,41.287156,-81.618214,,,0.0,0.0,V,CLINTON,B.F.GOODRICH     3,3,75.0,4.0,3637.0,2002-10-03 00:00:00,1984-02-13,2002-10-17 00:00:00,CLINTON SAND,,QUEENSTON FORMATION,035\34035211820000.pdf,Paper,0,0,pl_oil_gas,FR,NORTHWOOD ENERGY CORP,BFGOODRICH,34035200000000.0,OG_R,"941 Chatham Lane, Suite 100",,Columbus,43221,,,2006-07-14,2001.0,0/2002,,2210958.076,1198675.741,0.720596810984532,-1.424506563897331,41.287156,1,23.0,21–40,0.0
192557,34147600000000.0,Dry hole,Plugged and Abandoned,Drilled,SENECA,PLEASANT,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,713.0,,41.17508014,-83.17029251,41.175134,-83.170212,,,0.0,0.0,V,,,,,,,,1900-01-02,,,,,nowellcard.htm,,0,0,dry,PA,HISTORIC OWNER,,34147600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1783912.514,1157341.426,0.7186416582498628,-1.4515940389816981,41.175134,1,,,0.0
157421,34119200000000.0,Oil and gas,Producing,Producing,MUSKINGUM,SALEM,GET ENERGY LLC,"67353 8TH STREET ROAD CAMBRIDGE, OH 43725",7402601675,960.0,80.0,40.07449393,-81.81624267,40.074565,-81.816095,,,0.0,0.0,V,,KATHLEEN LEE     3,3,100.0,1.0,4330.0,1978-03-29 12:28:00,1978-06-26,,CLINTON SAND,,GASPORT DOLOMITE,119\34119242400000.pdf,Paper,0,0,oil_gas,PR,GET ENERGY LLC,BRANNON ANNABELLE,34119200000000.0,OG_R,67353 8TH STREET ROAD,,CAMBRIDGE,43725,,,2016-01-07,2018.0,0/2024,,2159896.094,756340.9813,0.6994331055544813,-1.42796023887447,40.074565,1,47.0,40+,0.0
17644,34009200000000.0,Gas,Producing,Producing,ATHENS,CARTHAGE,"East Union Resources, LLC","1615 W Main St Zanesville, OH 43701",+1 (304) 838-1299,885.0,215.0,39.18864663,-81.86370788,39.188723,-81.863566,,,0.0,0.0,V,,OLIVE V SWAN,1,600.0,0.0,1982.0,1979-08-30 00:00:00,1980-04-22,,BEREA SANDSTONE,,BEREA SANDSTONE,009\34009219750000.pdf,Paper,0,0,gas,PR,"East Union Resources, LLC",SWAN OV HEIRS,34009200000000.0,OG_R,1615 W Main St,,Zanesville,43701,,,2011-01-06,2024.0,0/2024,,2148885.371,433586.927,0.6839722460020299,-1.4287887641236845,39.188723,1,46.0,40+,6.0
127154,34105200000000.0,Gas,Producing,Producing,MEIGS,SUTTON,J D DRILLING COMPANY,"PO BOX 369 RACINE, OH 45771",7409492512,640.0,40.0,38.98302655,-81.92360882,38.983106,-81.923468,,,0.0,0.0,V,,OTIS MCCLINTOCK # 1,1,40.0,0.0,3654.0,1983-11-15 00:00:00,1984-05-05,,OHIO SHALE,,OHIO SHALE,105\34105228160000.pdf,Paper,0,0,gas,PR,J D DRILLING COMPANY,MCCLINTOCK OTIS,34105200000000.0,OG_R,PO BOX 369,,RACINE,45771,,,2017-08-23,2023.0,0/2023,,2132385.646,358586.5632,0.6803835523539566,-1.429834251252214,38.983106,1,42.0,40+,-1.0
208238,34157200000000.0,Oil,Producing,Producing,TUSCARAWAS,CLAY,ECHO DRILLING INC,"400 NORTH WALNUT ST  DOVER, OH 43622",7404988560,1227.0,37.0,40.31900648,-81.45737081,40.319075,-81.457208,,,0.0,0.0,V,,E LIPPENCOTT # 3214,8,0.0,5.0,1240.0,1964-06-12 15:41:00,1964-06-20,,,,BEREA SANDSTONE,157\34157209210000.pdf,,0,0,oil,PR,ECHO DRILLING INC,WOLFE VERNON,34157200000000.0,OG_R,400 NORTH WALNUT ST,,DOVER,43622,,,,2024.0,0/2024,,2259301.014,846373.2786,0.7037006101085327,-1.4216964790818651,40.319075,1,61.0,40+,1.0
67784,34063700000000.0,Plugged oil,Plugged and Abandoned,Drilled,HANCOCK,ORANGE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,850.0,,40.88304802,-83.85356814,40.883101,-83.853507,,,0.0,0.0,V,,EWING A C 3,3,,10.0,1355.0,,1900-01-02,1910-02-15 00:00:00,,,TRENTON LIMESTONE,063\34063654670000.pdf,,0,0,pl_oil,PA,HISTORIC OWNER,EWING A C,34063700000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1594136.884,1053022.272,0.7135447208753863,-1.4635197864941127,40.883101,1,,,0.0
84872,34075200000000.0,Oil and gas,Producing,Producing,HOLMES,CLARK,"Jason W. & Linda M. Miller, Co-Trustees","5151 Township Road 401 Millersburg, OH 44654",+1 (330) 893-0056,1150.0,40.0,40.51391998,-81.75301578,40.513984,-81.752869,,,0.0,0.0,V,,DAN SCHLABACH # 2,2,50.0,1.0,4361.0,1988-11-02 00:00:00,1984-03-16,,CLINTON GROUP,,QUEENSTON FORMATION,075\34075242640000.pdf,Paper,0,0,oil_gas,PR,"Jason W. & Linda M. Miller, Co-Trustees",SCHLABACH DAN,34075200000000.0,OG_R,5151 Township Road 401,,Millersburg,44654,,,2021-12-14,1984.0,0/1993,,2176265.388,916568.4492,0.7071024139003024,-1.426856737001604,40.513984,1,37.0,21–40,0.0
63185,34063600000000.0,Unknown status,Permit Expired,,HANCOCK,ALLEN,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,739.0,,41.1525132,-83.67318704,41.152566,-83.67312,,,0.0,0.0,V,,,,,,,,,,,,,nowellcard.htm,,0,0,unknown,EX,HISTORIC OWNER,,34063600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1645302.572,1150529.533,0.7182477723442728,-1.4603714394163176,41.152566,1,,,0.0
61426,34059600000000.0,Dry hole,Plugged and Abandoned,Drilled,GUERNSEY,RICHLAND,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,892.0,,39.93922787,-81.40491624,39.939299,-81.404756,,,0.0,0.0,V,,EMMETT SWNK; MINERAL--JACKMAN 1,1,,,1384.0,,1935-06-30,1955-06-28 00:00:00,,,BEREA SANDSTONE,059\34059606180000.pdf,,0,0,dry,PA,HISTORIC OWNER,EMMETT SWNK; MINERAL--JACKMAN,34059600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2275605.56,708203.3276,0.6970722684884787,-1.4207810189826091,39.939299,1,,,0.0
5658,34005200000000.0,Gas storage,Storage Well,Storage,ASHLAND,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,"301 Maple Street Sugar Grove, OH 43130",+1 (231) 349-4105,1257.0,150.0,40.75868246,-82.28695752,40.758576,-82.28655,,,0.0,0.0,V,,ROBERTS FRANCES L 1,1,1.0,,2833.0,1953-04-18 04:31:00,1900-01-02,,CLINTON SAND,,,005\34005209280000.pdf,,0,0,storage,SW,COLUMBIA GAS TRANSMISSION LLC,ROBERTS FRANCES L,34005200000000.0,GS_R,301 Maple Street,,Sugar Grove,43130,,,2024-02-12,,,,2027647.03,1004905.8,0.7113713496243403,-1.43617122760694,40.758576,1,72.0,40+,0.0
32413,34029200000000.0,Expired permit,Permit Expired,,COLUMBIANA,BUTLER,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1339.0,78.0,40.85856212,-80.91319539,40.858621,-80.913004,,,0.0,0.0,V,,STEURE PETER 2,2,,,,1950-12-27 16:16:00,,,,,,029\34029203380000.pdf,,0,0,ex_permit,EX,HISTORIC OWNER,STEURE PETER,34029200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2407593.883,1045153.639,0.7131174642744981,-1.412198327479342,40.858621,1,75.0,40+,0.0
168684,34121600000000.0,Unknown status,Permit Expired,,NOBLE,ELK,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1093.0,,39.64289558,-81.28528675,39.642969,-81.285124,,,,,V,,,1,,,,,,,,,,nowellcard.htm,,0,0,unknown,EX,HISTORIC OWNER,,34121600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2310600.558,600701.2634,0.6919003343160439,-1.4186930466918632,,0,,,0.0
146975,34115600000000.0,Dry hole with gas show,Plugged and Abandoned,Drilled,MORGAN,MARION,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,89.0,,39.49413622,-81.84347051,39.494209,-81.843329,,,0.0,0.0,V,,ZUMBRO SAMUEL B,1,67.0,,903.0,,1930-04-12,1932-01-01 00:00:00,SALT SAND,,SALT SAND,115\34115614480000.pdf,,0,0,dry_gasshow,PA,HISTORIC OWNER,ZUMBRO SAMUEL B,34115600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2153811.933,544889.7405,0.6893039825207772,-1.428435561842958,39.494209,1,,,0.0
189360,34139200000000.0,Gas storage,Storage Well,Storage,RICHLAND,MONROE,COLUMBIA GAS TRANSMISSION LLC,"301 Maple Street Sugar Grove, OH 43130",+1 (231) 349-4105,1299.0,80.0,40.65006104,-82.41092359,40.649899,-82.410693,,,0.0,0.0,V,,SNYDER HAROLD O     7-10917,7,6970.0,,2634.0,1970-04-17 00:00:00,1970-07-24,,CLINTON SAND,,CLINTON SAND,139\34139204750000.pdf,Paper,0,0,storage,SW,COLUMBIA GAS TRANSMISSION LLC,SNYDER HAROLD O,34139200000000.0,GS_R,301 Maple Street,,Sugar Grove,43130,,,2024-05-14,,,,1993286.171,965245.7892,0.7094745781531504,-1.4383379317002432,40.649899,1,55.0,40+,0.0
216043,34167200000000.0,Oil and gas,Producing,Producing,WASHINGTON,LUDLOW,NEIHART EXPL & DEV CO,"*** RT 7 RENO, OH",6143743541,674.0,,39.56585958,-81.15786345,39.565934,-81.157697,,,0.0,0.0,V,,JOHN EDWARDS     # 1,1,0.0,0.0,1480.0,1980-05-24 00:00:00,1945-10-08,,KEENER SAND,BIG INJUN SAND,KEENER SAND,167\34167204820000.pdf,,0,0,oil_gas,PR,NEIHART EXPL & DEV CO,EDWARDS JOHN,34167200000000.0,OG_R,*** RT 7,,RENO,,,,2003-12-22,,,,2346897.683,573153.1744,0.6905558199267701,-1.4164690259859245,39.565934,1,45.0,40+,0.0
178605,34127300000000.0,Expired permit,Permit Expired,,PERRY,MADISON,RIMCO OPERATING INC,"6180 OLENTANGY BLVD. WORTHINGTON, OH 43085",6148485660,951.0,20.0,39.88512461,-82.18214535,39.885192,-82.182012,,,0.0,0.0,V,,RALPH & GLADYS CAUGHENBAUGH # 1,1,0.0,0.0,0.0,1984-08-24 00:00:00,,,,,,127\34127264160000.pdf,,0,0,ex_permit,EX,RIMCO OPERATING INC,CAUGHENBAUGH RALPH & GLADYS,34127300000000.0,OG_R,6180 OLENTANGY BLVD.,,WORTHINGTON,43085,,,,,,,2057734.997,686788.2474,0.6961279231901022,-1.4343466953134902,39.885192,1,41.0,40+,0.0
198793,34151300000000.0,Oil and gas,Producing,Producing,STARK,MARLBORO,OWS ACQUISITION CO LLC,"2321 Energy Dr Louisville, OH 44641",+1 (330) 602-5551,1158.0,40.0,40.92466778,-81.22321471,40.924726,-81.223041,,,,,V,OHIO SHALE THRU CLINTON,STROUBLE UNIT     4,4,74.0,8.0,5049.0,2012-03-30 00:00:00,2012-10-25,,,,QUEENSTON FORMATION,nowellcard.htm,Paper,0,0,oil_gas,PR,OWS ACQUISITION CO LLC,STROUBLE UNIT,34151300000000.0,OG_R,2321 Energy Dr,,Louisville,44641,,,2022-07-18,2024.0,0/2024,,2321477.827,1067882.541,0.714271214176529,-1.4176094939323476,,0,13.0,11–20,0.0
22045,34011600000000.0,Oil,Unknown status,Unknown,AUGLAIZE,LOGAN,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,833.0,,40.65268756,-84.29991064,40.652737,-84.299862,,,0.0,0.0,V,,,,,,,,1900-01-02,,,,,nowellcard.htm,,0,0,oil,UN,HISTORIC OWNER,,34011600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1469021.795,971245.767,0.7095241105973221,-1.4713101508768522,40.652737,1,,,0.0
182948,34127600000000.0,Unknown status,Permit Expired,,PERRY,PLEASANT,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,853.0,,39.63454494,-82.1114712,39.634614,-82.111338,,,0.0,0.0,V,,,,,,,,,,,,,nowellcard.htm,,0,0,unknown,EX,HISTORIC OWNER,,34127600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2077960.555,595592.2188,0.6917545120570397,-1.4331132013179357,39.634614,1,,,0.0
75103,34073200000000.0,Gas storage,Storage Well,Storage,HOCKING,PERRY,COLUMBIA GAS TRANSMISSION LLC,"301 Maple Street Sugar Grove, OH 43130",+1 (231) 349-4105,777.0,273.0,39.46864958,-82.66851935,39.468714,-82.668407,,,0.0,0.0,V,,HARTLEY HOBERT H     3-9940,3,7070.0,,1901.0,1958-06-10 00:00:00,1958-08-01,,CLINTON SAND,,CLINTON SAND,073\34073206200000.pdf,,0,0,storage,SW,COLUMBIA GAS TRANSMISSION LLC,HARTLEY ROBERT H,34073200000000.0,GS_R,301 Maple Street,,Sugar Grove,43130,,,2025-09-11,,,,1920957.995,534974.1904,0.6888590108279812,-1.442835889528728,39.468714,1,67.0,40+,0.0
43893,34031300000000.0,Oil and gas,Producing,Producing,COSHOCTON,OXFORD,MFC DRILLING INC,"46281 US HWY 36 COSHOCTON, OH 43812",+1 (740) 622-5600,1025.0,695.0,40.22878089,-81.66806814,40.228852,-81.667914,,,,,V,CLINTON,CAPSTONE     8,8,20.0,2.0,4724.0,2005-01-05 00:00:00,2005-02-22,,CLINTON SAND,,QUEENSTON FORMATION,nowellcard.htm,Paper.tif,0,0,oil_gas,PR,MFC DRILLING INC,CAPSTONE,34031300000000.0,OG_R,46281 US HWY 36,,COSHOCTON,43812,,,2010-10-06,2024.0,0/2024,,2200846.681,812894.2501,0.702125921697506,-1.4253739925355722,,0,20.0,11–20,0.0
23936,34011600000000.0,Oil and gas,Well Drilled,Drilled,AUGLAIZE,DUCNOUQUET,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,907.0,,40.6458505,-84.13296015,40.6459,-84.132908,,,0.0,0.0,V,,MOWERY I 9,9,,,1277.0,,1902-06-04,,,,TRENTON LIMESTONE,011\34011625550000.pdf,,0,0,oil_gas,DR,HISTORIC OWNER,MOWERY I,34011600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1515302.702,967874.1497,0.7094047824363632,-1.4683962538774775,40.6459,1,,,0.0
204672,34155200000000.0,Expired permit,Permit Expired,,TRUMBULL,JOHNSTON,ATLAS ENERGY GROUP INC,"3500 MASSILLON RD STE 100 UNIONTOWN, OH 44685",3306544343,990.0,73.0,41.39763986,-80.62660922,41.397695,-80.626407,,,0.0,0.0,V,,ANNA F YOVICH # 1,1,0.0,0.0,0.0,1980-12-31 00:00:00,,,,,,155\34155214820000.pdf,,0,0,ex_permit,EX,ATLAS ENERGY GROUP INC,YOVICH ANNA F,34155200000000.0,OG_R,3500 MASSILLON RD STE 100,,UNIONTOWN,44685,,,,,,,2482802.933,1243126.032,0.722526080486394,-1.4071962662030038,41.397695,1,45.0,40+,0.0
52367,34045600000000.0,Plugged gas,Plugged and Abandoned,Drilled,FAIRFIELD,WALNUT,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,977.0,,39.87531563,-82.49530412,39.87538,-82.495183,,,0.0,0.0,V,,,,,,,,1900-01-02,,,,,nowellcard.htm,,0,0,pl_gas,PA,HISTORIC OWNER,,34045600000000.0,UN_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1969851.958,683056.9546,0.6959566714838965,-1.4398125603852532,39.87538,1,,,0.0
19475,34009200000000.0,Gas,Producing,Producing,ATHENS,TROY,BETHEL OIL AND GAS LLC,"545 RUMMER ROAD MARIETTA, OH 45750",7403733567,760.0,20.0,39.25442968,-81.78514602,39.25447,-81.784978,,,,,V,BEREA -30 FT- GORDON,RANDOLPH     1,1,10.0,0.0,1868.0,2011-09-20 00:00:00,2012-02-10,,BEREA SANDSTONE,,OHIO SHALE,nowellcard.htm,,0,0,gas,PR,BETHEL OIL AND GAS LLC,RANDOLPH,34009200000000.0,OG_R,545 RUMMER ROAD,,MARIETTA,45750,,,2023-06-23,2024.0,0/2024,,2170969.623,457698.926,0.6851197476253384,-1.4274171447711268,,0,14.0,11–20,0.0
213234,34157600000000.0,Gas,"Field Inspected, Well Not Found",Drilled,TUSCARAWAS,SUGAR CREEK,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1079.0,,40.51597709,-81.58175072,40.516041,-81.581595,,,0.0,0.0,V,,,,,,,,1900-01-02,,,,,nowellcard.htm,,0,0,gas,NF,HISTORIC OWNER,,34157600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,2021-12-02,,,,2223884.883,917757.163,0.7071383153230159,-1.4238674417785433,40.516041,1,,,0.0
140183,34111700000000.0,Oil,Producing,Producing,MONROE,WAYNE,KEHL OIL & GAS ENTERPRISES LLC,"1595 Campbell Run Road Lower Salem, OH 45745",+1 (740) 525-7888,1044.0,,39.69554652,-81.15224772,39.69562,-81.152079,,,0.0,0.0,V,,FARNSWORTH M 6,6,,,,,1900-01-02,,,,,111\34111652200000.pdf,,0,0,oil,PR,KEHL OIL & GAS ENTERPRISES LLC,FARNSWORTH M,34111700000000.0,OG_R,1595 Campbell Run Road,,Lower Salem,45745,,,,2024.0,0/2024,,2347776.183,620408.7161,0.6928192676205115,-1.4163709733885474,39.69562,1,,,0.0
86040,34075300000000.0,Expired permit,Permit Expired,,HOLMES,PRAIRIE,MASON DRILLING INC,"PO BOX 28 MILLERSBURG, OH 44654",3306741599,1020.0,40.0,40.6041168,-81.8963464,40.604178,-81.896209,,,,,V,QUEENSTON THRU TREMPEALEAU (MAY NOT PRODUCE CLINTON),SCHLABACH WAYNE     1,1,,,6000.0,2005-11-15 00:00:00,,,,,,nowellcard.htm,,0,0,ex_permit,EX,MASON DRILLING INC,SCHLABACH WAYNE,34075300000000.0,OG_R,PO BOX 28,,MILLERSBURG,44654,,,,,,,2136185.7,949133.9661,0.7086765961658461,-1.4293584919514128,,0,20.0,11–20,0.0
103867,34089200000000.0,Dry hole,Plugged and Abandoned,Drilled,LICKING,NEWARK,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,808.0,,40.04819078,-82.39722978,40.048256,-82.397105,,,0.0,0.0,V,,VOGELMEIER GEORGE 156,156,,,2405.0,,1927-12-28,1968-08-01 00:00:00,,,CLINTON SAND,089\34089226370000.pdf,,0,0,dry,PA,HISTORIC OWNER,VOGELMEIER GEORGE,34089200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,1997307.15,746048.4257,0.6989739268815742,-1.4381007763614821,40.048256,1,,,0.0
118162,34103200000000.0,Plugged gas,Plugged and Abandoned,Drilled,MEDINA,CHATHAM,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1080.0,,41.07889372,-82.00602355,41.078949,-82.005891,,,0.0,0.0,V,,FLEMING RD 1,1,590.0,,2666.0,,1950-07-06,1961-08-25 00:00:00,CLINTON SAND,,NEWBURG DOLOMITE,103\34103207370000.pdf,,0,0,pl_gas,PA,HISTORIC OWNER,FLEMING RD,34103200000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2104778.219,1121969.488,0.7169629133088321,-1.4312728039815854,41.078949,1,,,0.0
128947,34105600000000.0,Plugged oil,Plugged and Abandoned,Drilled,MEIGS,SUTTON,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,652.0,,39.00527883,-81.91764865,39.005358,-81.917508,,,0.0,0.0,V,,YOST HEIRS 5,5,,,1823.0,,1900-01-02,1947-01-08 00:00:00,BEREA SANDSTONE,,BEREA SANDSTONE,105\34105608920000.pdf,,0,0,pl_oil,PA,HISTORIC OWNER,YOST HEIRS,34105600000000.0,OG_R,"2045 Morse Rd., Bldg F-2",,COLUMBUS,43229,,,,,,,2134027.54,366701.6234,0.6807719230191104,-1.429730229628795,39.005358,1,,,0.0
