OBJ_ID,Permit number - API,Well Type,Well Status,Well_GIS_Status,County,Township,Company,Well_OP_Address,Well_CompanyPHONE,Elevation,DU_ACRES,Well_WH_LAT,Well_WH_LONG,Well Latitude,Well Longitude,Well_BH_LAT,Well_BH_LONG,Bottom Hole Latitude,Bottom Hole Longitude,Slant,Well_ProposedFormations,Well Name,Well Number,Well_IP_GAS,Well_IP_OIL,Well_Total_Depth,Well_Date_Approved,Well_Date_Complete,Well_Date_Plugged,Producing Formation,SecondProdFormation,DeepestFormation,Well_PDF_Link,GeoPhysLogs,Utica_Shale,Marcellus_Shale,MapSymble,Well_Well_Status,Well_Operator,Well_Lease_Name,Well_Location_ID,WELL_TYP,Well_CompanyADDR1,Well_CompanyADDR2,Well_CompanyCITY,Well_CompanyZIP1,Toe Longitude,Toe Latitude,Heel Longitude,Heel Latitude,OWPS Description,Last_Inspection_Date,Last_Nonzero_Production_Year,Last_Production_Quarter,Orphan Well Program Status,x,y
111097,3.40932E+13,Dry hole,Plugged and Abandoned,Drilled,LORAIN,RIDGEVILLE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,708,NA,41.40160838,-82.03701421,41.401654,-82.036881,NA,NA,0,0,V,NA,JOHNSON JD 1,1,1,NA,2456,NA,1/16/1942 0:00,NA,NA,NA,UNKNOWN,093\34093201660000.pdf,NA,0,0,dry,PA,HISTORIC OWNER,JOHNSON JD,3.40932E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,6/26/2017 0:00,NA,NA,NA,2095627.737,1239559.571
18821,3.40092E+13,Plugged gas,Final Restoration,Drilled,ATHENS,ROME,NORTHWOOD ENERGY CORP,"941 Chatham Lane, Suite 100 Columbus, OH 43221",+1 (614) 457-1024,760,40,39.31892328,-81.92809473,39.318997,-81.927956,NA,NA,0,0,V,CLINTON,ROOT     4,4,100,0,4929,6/20/2012 0:00,1/1/1985 0:00,6/22/2012 0:00,CLINTON SAND,CLINTON SAND,QUEENSTON FORMATION,009\34009231580000.pdf,Paper,0,0,pl_gas,FR,NORTHWOOD ENERGY CORP,ROOT,3.40092E+13,OG_R,"941 Chatham Lane, Suite 100",NA,Columbus,43221,NA,NA,NA,NA,NA,6/10/2013 0:00,2002,0/2011,NA,2130334.897,480911.8405
70668,3.40672E+13,Plugged gas,Final Restoration,Drilled,HARRISON,FREEPORT,RHDK OIL & GAS LLC/DBA RED HILL,"3596 OH 39 NW DOVER, OH 44622",+1 (330) 343-1226,925,97.70500183,40.19171686,-81.29888405,40.191785,-81.298716,NA,NA,0,0,V,ORISKANY/BASS ISLAND DOLOMITE,HERSHMAN B     1,1,39,0,5945,12/13/2017 0:00,5/31/1983 0:00,12/11/2019 0:00,CLINTON SAND,CLINTON SAND,QUEENSTON FORMATION,067\34067206160000.pdf,Paper,0,0,pl_gas,FR,RHDK OIL & GAS LLC/DBA RED HILL,HERSHMAN B,3.40672E+13,OG_R,3596 OH 39 NW,NA,DOVER,44622,NA,NA,NA,NA,NA,11/5/2020 0:00,2019,0/2019,NA,2304113.805,800552.1563
174590,3.41272E+13,Plugged oil,Plugged and Abandoned,Drilled,PERRY,MONDAY CREEK,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,912,105,39.59538011,-82.33670369,39.595448,-82.336578,NA,NA,0,0,V,NA,HOWDYSHELL J & P     2,2,NA,40,3026,4/9/1965 17:16,5/21/1965 0:00,9/29/1971 0:00,SHALE,NA,LITTLE SHELL,127\34127223930000.pdf,NA,0,0,pl_oil,PA,HISTORIC OWNER,HOWDYSHELL J & P,3.41272E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,1969,0/1969,NA,2014551.178,581132.4373
61101,3.40596E+13,Plugged oil and gas,Plugged and Abandoned,Drilled,GUERNSEY,JACKSON,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,975,NA,39.98218192,-81.62132997,39.982254,-81.621177,NA,NA,0,0,V,NA,NATIONAL COAL CO 3,3,NA,NA,3577,1/1/1927 13:38,1/2/1900 0:00,11/14/1938 0:00,ORISKANY SANDSTONE,NA,BEREA SANDSTONE,059\34059602730000.pdf,NA,0,0,pl_oil_gas,PA,HISTORIC OWNER,NATIONAL COAL CO,3.40596E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2214771.146,723186.8448
228524,3.41676E+13,Oil,Producing,Producing,WASHINGTON,MARIETTA,"Alliance Oil & Gas, LLC","27811 State Route 7 Marietta, OH 45750",+1 (740) 374-3613,717,NA,39.36855976,-81.38218057,39.368634,-81.382021,NA,NA,0,0,V,NA,NA,2,NA,NA,NA,NA,1/2/1900 0:00,NA,NA,NA,NA,nowellcard.htm,NA,0,0,oil,PR,"Alliance Oil & Gas, LLC",NA,3.41676E+13,OG_R,27811 State Route 7,NA,Marietta,45750,NA,NA,NA,NA,NA,4/30/2007 0:00,NA,0/2024,NA,2284553.599,500434.6443
59044,3.40592E+13,Expired permit,Permit Expired,NA,GUERNSEY,CENTER,ENTERPRISE ENERGY CORP,"PO BOX 516 CAMBRIDGE, OH 43725",6144395558,916,40,40.0197941,-81.5195771,40.019866,-81.51942,NA,NA,0,0,V,NA,ADAM ETAL,1,0,0,0,11/24/1981 0:00,NA,NA,NA,NA,NA,059\34059229740000.pdf,NA,0,0,ex_permit,EX,ENTERPRISE ENERGY CORP,ADAM ETAL,3.40592E+13,OG_R,PO BOX 516,NA,CAMBRIDGE,43725,NA,NA,NA,NA,NA,NA,NA,NA,NA,2243136.496,737181.0741
226018,3.41676E+13,Plugged gas,Plugged and Abandoned,Drilled,WASHINGTON,BARLOW,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,764,NA,39.35828014,-81.66026373,39.358355,-81.660115,NA,NA,0,0,V,NA,NA,Feb-80,NA,NA,NA,NA,1/2/1900 0:00,NA,MAXTON SAND,NA,NA,nowellcard.htm,NA,0,0,pl_gas,PA,HISTORIC OWNER,NA,3.41676E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2205973.657,495838.6535
206837,3.41552E+13,Gas with oil show,Producing,Producing,TRUMBULL,LORDSTOWN,ERIC PETROLEUM CORP,"6075 Silica Road Austintown, OH 44515",+1 (330) 533-1828,905,40,41.18758355,-80.90173506,41.187641,-80.901545,41.18649221,-80.89667794,41.186549,-80.896487,D,NA,STANDARD SLAG # L-16D,L-16D,581,NA,5215,5/29/1997 0:00,8/30/1997 0:00,NA,CLINTON SAND,NA,QUEENSTON FORMATION,nowellcard.htm,Paper,0,0,gas_oilshow,PR,ERIC PETROLEUM CORP,STANDARD SLAG # L-16D,3.41552E+13,OG_R,6075 Silica Road,NA,Austintown,44515,NA,NA,NA,NA,NA,3/24/1999 0:00,2024,0/2024,NA,2408641.334,1165111.216
156024,3.41192E+13,Dry hole,Plugged and Abandoned,Drilled,MUSKINGUM,SALEM,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,939,210,40.01656388,-81.8669927,40.016634,-81.866847,NA,NA,0,0,V,NA,WINEGARDNER WM H 3,3,NA,NA,4267,7/19/1972 11:16,1/2/1900 0:00,7/26/1972 0:00,NA,NA,CLINTON SAND,119\34119228410000.pdf,Paper,0,0,dry,PA,HISTORIC OWNER,WINEGARDNER WM H,3.41192E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2145840.971,735134.2386
170757,3.41216E+13,Unknown status,Unknown status,Unknown,NOBLE,MARION,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,981,NA,39.77783556,-81.3741272,39.777908,-81.373967,NA,NA,NA,NA,V,NA,GUILER JA 3,3,NA,NA,NA,10/6/1913 14:14,1/2/1900 0:00,NA,NA,NA,NA,121\34121625170000.pdf,NA,0,0,unknown,UN,HISTORIC OWNER,GUILER JA,3.41216E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2284971.426,649524.7589
44793,3.40316E+13,Plugged oil with gas show,Plugged and Abandoned,Drilled,COSHOCTON,PERRY,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,928,187,40.26797535,-82.17591186,40.268044,-82.17578,NA,NA,0,0,V,NA,VAN WINKLE E RAY     5,5,33,68,3072,NA,8/6/1934 0:00,8/9/1973 0:00,CLINTON SAND,NA,CLINTON SAND,031\34031605860000.pdf,NA,0,0,pl_oil_gasshow,PA,HISTORIC OWNER,VAN WINKLE E RAY,3.40316E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2058983.059,826264.5849
224188,3.41673E+13,Gas,Producing,Producing,WASHINGTON,MUSKINGUM,OWS ACQUISITION CO LLC,"2321 Energy Dr Louisville, OH 44641",+1 (330) 602-5551,850,40,39.45921465,-81.51372224,39.459289,-81.513568,NA,NA,NA,NA,V,CLINTON,GEBHART H     2,2,85,NA,6424,6/3/1998 0:00,7/15/1998 0:00,NA,CLINTON SAND,CLINTON SAND,QUEENSTON FORMATION,nowellcard.htm,Paper,0,0,gas,PR,OWS ACQUISITION CO LLC,GEBHART H,3.41673E+13,OG_R,2321 Energy Dr,NA,Louisville,44641,NA,NA,NA,NA,NA,11/22/2006 0:00,2018,0/2024,NA,2247006.032,533018.2376
219053,3.41672E+13,Expired permit,Permit Expired,NA,WASHINGTON,SALEM,SANTA FE DRILL CO INC,"***RT 7 NEWP PIKE EVERG COMP MARIETTA, OH 45750",7023230261,922,26,39.5713337,-81.36689992,39.571407,-81.36674,NA,NA,0,0,V,NA,MCALERNEYFRANK     1,1,0,0,0,7/3/1978 0:00,NA,NA,NA,NA,NA,167\34167242100000.pdf,NA,0,0,ex_permit,EX,SANTA FE DRILL CO INC,MCALARNEY FRANK E,3.41672E+13,OG_R,***RT 7 NEWP PIKE EVERG COMP,NA,MARIETTA,45750,NA,NA,NA,NA,NA,NA,NA,NA,NA,2287946.439,574338.6921
28614,3.40192E+13,Expired permit,Permit Expired,NA,CARROLL,MONROE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1143,52,40.52908969,-81.24476685,40.529154,-81.244596,NA,NA,0,0,V,NA,PUSKARICH NICK & JEANNE 1,1,NA,NA,NA,6/18/1970 11:10,NA,NA,NA,NA,NA,019\34019205340000.pdf,NA,0,0,ex_permit,EX,HISTORIC OWNER,PUSKARICH NICK & JEANNE,3.40192E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2317524.012,923662.6329
152747,3.41172E+13,Expired permit,Permit Expired,NA,MORROW,PERRY,EXPLORE ENERGY CORP.,"P O BOX 1890 WESTERVILLE, OH 43086",6148895353,1430,10,40.58124166,-82.68360291,40.581301,-82.683499,NA,NA,0,0,V,NA,H. & B. SMITH # 3-19,19-Mar,0,0,0,3/31/1988 0:00,NA,NA,NA,NA,NA,117\34117238360000.pdf,NA,0,0,ex_permit,EX,EXPLORE ENERGY CORP.,SMITH H & R,3.41172E+13,OG_R,P O BOX 1890,NA,WESTERVILLE,43086,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917521.111,940289.181
109233,3.40896E+13,Gas,Well Drilled,Drilled,LICKING,LICKING,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,967,NA,40.02632649,-82.38888186,40.026391,-82.388756,NA,NA,0,0,V,NA,ICE C H 4,4,350,NA,680,NA,7/9/1924 0:00,NA,BEREA SANDSTONE,NA,BEREA SANDSTONE,089\34089618350000.pdf,NA,0,0,gas,DR,HISTORIC OWNER,ICE C H,3.40896E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,5/13/2021 0:00,NA,NA,NA,1999654.402,738086.0296
68577,3.40637E+13,Oil,Unknown status,Unknown,HANCOCK,PORTAGE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,778,NA,41.10801206,-83.69262074,41.108065,-83.692554,NA,NA,0,0,V,NA,NA,NA,NA,NA,NA,NA,1/2/1900 0:00,NA,NA,NA,NA,nowellcard.htm,NA,0,0,oil,UN,HISTORIC OWNER,NA,3.40637E+13,UN_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639734.546,1134380.277
18286,3.40092E+13,Gas,Producing,Producing,ATHENS,LODI,PETRO QUEST INC,"17451 BLACKWOOD ROAD GUYSVILLE, OH 45735",7406961969,880,10,39.21819492,-82.04574488,39.21827,-82.045609,NA,NA,0,0,V,NA,CLARENCE F. CREAMER # 1,1,0,0,1775,6/22/1982 0:00,7/23/1982 0:00,NA,2ND BEREA SAND,NA,2ND BEREA SAND,009\34009226230000.pdf,Paper,0,0,gas,PR,PETRO QUEST INC,CREAMER CLARENCE F,3.40092E+13,OG_R,17451 BLACKWOOD ROAD,NA,GUYSVILLE,45735,NA,NA,NA,NA,NA,4/12/2006 0:00,2024,0/2024,NA,2097235.041,444036.5842
239075,3.41736E+13,Plugged oil,Plugged and Abandoned,Drilled,WOOD,LIBERTY,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,690,NA,41.26695531,-83.67814861,41.267007,-83.678082,NA,NA,0,0,V,NA,NA,21,NA,NA,NA,NA,1/2/1900 0:00,NA,TRENTON LIMESTONE,NA,NA,nowellcard.htm,NA,0,0,pl_oil,PA,HISTORIC OWNER,NA,3.41736E+13,UN_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1644479.852,1192260.419
232100,3.41692E+13,Oil and gas,Producing,Producing,WAYNE,PLAIN,BAHL SHARON K & PEPPER BRYAN S,"3777 HEYL ROAD WOOSTER, OH 44691",3302641008,1088,80,40.78621607,-82.00782891,40.786273,-82.007698,NA,NA,0,0,V,NA,BAHL JOHN,1,409,35,3376,10/23/1959 12:48,11/22/1959 0:00,NA,CLINTON GROUP,NA,STRAY CLINTON,169\34169210020000.pdf,NA,0,0,oil_gas,PR,BAHL SHARON K & PEPPER BRYAN S,BAHL JOHN,3.41692E+13,OG_R,3777 HEYL ROAD,NA,WOOSTER,44691,NA,NA,NA,NA,NA,3/6/2015 0:00,1985,0/1986,NA,2104861.388,1015300.921
44956,3.40316E+13,Oil,Orphan Well - Pending,Drilled,COSHOCTON,PIKE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,995,NA,40.18622015,-82.14988909,40.186289,-82.149754,NA,NA,0,0,V,NA,CHANEY JOSEPH 2,2,NA,1,3230,NA,4/6/1919 0:00,NA,CLINTON SAND,NA,CLINTON SAND,031\34031607550000.pdf,NA,0,0,oil,OP,HISTORIC OWNER,CHANEY JOSEPH,3.40316E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,9/8/2020 0:00,NA,NA,NA,2066361.867,796507.2349
116630,3.40996E+13,Gas,Unknown status,Unknown,MAHONING,ELLSWORTH,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1006,NA,41.01505144,-80.83590585,41.01511,-80.835711,NA,NA,0,0,V,NA,SOFRANKO     1-A,1-A,NA,NA,NA,1/26/1995 15:11,1/2/1900 0:00,NA,BEREA SANDSTONE,NA,NA,099\34099601860000.pdf,NA,0,0,gas,UN,HISTORIC OWNER,SOFRANKO WILLIAM,3.40996E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2427926.003,1102562.375
141991,3.41152E+13,Gas,Producing,Producing,MORGAN,HOMER,CAMERON PRODUCTION CO INC,"3636 ADAMSVILLE RD ZANESVILLE, OH 43701",7404533300,965,58,39.51109791,-81.93786556,39.511169,-81.937728,NA,NA,0,0,V,NA,HART BLAIN # 4,4,20,0,1594,11/29/1967 0:00,12/18/1967 0:00,NA,BEREA SANDSTONE,NA,BEREA SANDSTONE,115\34115211410000.pdf,Paper,0,0,gas,PR,CAMERON PRODUCTION CO INC,HART BLAINE,3.41152E+13,OG_R,3636 ADAMSVILLE RD,NA,ZANESVILLE,43701,NA,NA,NA,NA,NA,10/13/2015 0:00,2024,0/2024,NA,2127134.532,550887.1957
73014,3.40676E+13,Plugged oil,Plugged and Abandoned,Drilled,HARRISON,MONROE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1054,NA,40.41574012,-81.23611604,40.415806,-81.235945,NA,NA,0,0,V,NA,FISHER W S,11,NA,1,1107,NA,1/2/1900 0:00,8/15/1938 0:00,BEREA SANDSTONE,NA,NA,067\34067610550000.pdf,NA,0,0,pl_oil,PA,HISTORIC OWNER,FISHER W S,3.40676E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2320507.101,882400.9303
7484,3.40052E+13,Gas storage,Storage Well,Storage,ASHLAND,VERMILLION,COLUMBIA GAS TRANSMISSION LLC,"301 Maple Street Sugar Grove, OH 43130",+1 (231) 349-4105,1295,65,40.72907202,-82.30546681,40.729189,-82.305274,NA,NA,0,0,V,NA,WEIKLE NORMAN L 2,2,18832,NA,2835,4/16/1970 8:13,10/2/1970 0:00,NA,CLINTON SAND,NA,WHITE CLINTON,005\34005228300000.pdf,Paper,0,0,storage,SW,COLUMBIA GAS TRANSMISSION LLC,WEIKLE NORMAN L,3.40052E+13,GS_R,301 Maple Street,NA,Sugar Grove,43130,NA,NA,NA,NA,NA,4/3/2025 0:00,NA,NA,NA,2022481.709,994185.1037
197004,3.42E+13,Oil and gas,Producing,Producing,STARK,CANTON,OWS ACQUISITION CO LLC,"2321 Energy Dr Louisville, OH 44641",+1 (330) 602-5551,1100,40,40.76583576,-81.3626134,40.765895,-81.362449,NA,NA,0,0,V,NA,JEFFRIES #1,1,75,4,4870,4/23/1984 0:00,7/25/1984 0:00,NA,CLINTON SAND,NA,QUEENSTON FORMATION,151\34151240000000.pdf,NA,0,0,oil_gas,PR,OWS ACQUISITION CO LLC,JEFFRIES,3.42E+13,OG_R,2321 Energy Dr,NA,Louisville,44641,NA,NA,NA,NA,NA,3/12/2018 0:00,2024,0/2024,NA,2283673.925,1009488.326
137092,3.41116E+13,Unknown status,Unknown status,Unknown,MONROE,CENTER,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1019,NA,39.79189952,-81.1402367,39.791972,-81.140066,NA,NA,0,0,V,NA,FRIDAY HENRY 1,1,NA,NA,NA,NA,1/2/1900 0:00,NA,NA,NA,NA,111\34111620780000.pdf,NA,0,0,unknown,UN,HISTORIC OWNER,FRIDAY HENRY,3.41116E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2350627.577,655552.004
67219,3.41E+13,Oil,Unknown status,Unknown,HANCOCK,MARION,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,788,NA,41.04133403,-83.56021543,41.041388,-83.560145,NA,NA,0,0,V,NA,NA,NA,NA,NA,NA,NA,1/2/1900 0:00,NA,NA,NA,NA,nowellcard.htm,NA,0,0,oil,UN,HISTORIC OWNER,NA,3.41E+13,UN_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1675950.193,1109623.522
60857,3.40596E+13,Plugged gas,Plugged and Abandoned,Drilled,GUERNSEY,ADAMS,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,902,NA,40.04911555,-81.6434074,40.049188,-81.643254,NA,NA,0,0,V,NA,THOMPSON CA 1,1,NA,NA,1122,NA,1/1/1930 0:00,7/27/1933 0:00,BEREA SANDSTONE,NA,BEREA SANDSTONE,059\34059600200000.pdf,NA,0,0,pl_gas,PA,HISTORIC OWNER,THOMPSON CA,3.40596E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2208353.388,747509.4038
99949,3.40852E+13,Plugged gas with oil show,Plugged and Abandoned,Drilled,LAKE,PAINESVILLE,ALLIED OIL FIELD SERVICES LTD,"38403 PELTON ROAD WILLOUGHBY, OH 44094",4409539302,615,21,41.75265368,-81.23520565,41.752697,-81.235029,NA,NA,NA,NA,V,CLINTON,BROWN H & H     1,1,50,1,3011,7/10/2014 0:00,12/18/2003 0:00,7/17/2015 0:00,CLINTON SAND,NA,QUEENSTON FORMATION,nowellcard.htm,Paper.tif,0,0,pl_gas_oilshow,PA,ALLIED OIL FIELD SERVICES LTD,BROWN H & H,3.40852E+13,OG_R,38403 PELTON ROAD,NA,WILLOUGHBY,44094,NA,NA,NA,NA,NA,7/16/2015 0:00,2013,0/2015,NA,2313935.898,1369654.73
45676,3.40352E+13,Dry hole,Final Restoration,Drilled,CUYAHOGA,EUCLID VILLAGE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,598,NA,41.58142072,-81.57011457,41.581508,-81.569541,NA,NA,0,0,V,NA,FEE 2,2,NA,NA,850,4/13/1962 13:17,1/2/1900 0:00,4/17/1962 0:00,NA,NA,NA,035\34035204570000.pdf,NA,0,0,dry,FR,HISTORIC OWNER,FEE,3.40352E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,4/5/2019 0:00,NA,NA,NA,2223235.05,1306121.773
81248,3.40752E+13,Dry hole with gas show,Plugged and Abandoned,Drilled,HOLMES,MONROE,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1296,93,40.56173463,-82.06875542,40.561797,-82.068629,NA,NA,0,0,V,NA,ALEXANDER LLOYD 1-B,1-B,24000,NA,996,NA,12/4/1953 0:00,12/14/1953 0:00,BEREA SANDSTONE,NA,BEREA SANDSTONE,075\34075205840000.pdf,NA,0,0,dry_gasshow,PA,HISTORIC OWNER,ALEXANDER LLOYD,3.40752E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2088375.181,933416.903
53834,3.40536E+13,Dry hole,Plugged and Abandoned,Drilled,GALLIA,RACCOON,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,575,NA,38.86282298,-82.3487895,38.862901,-82.348665,NA,NA,0,0,V,NA,JONES J W,NA,NA,NA,1417,NA,1/1/1965 0:00,NA,NA,NA,OHIO SHALE,053\34053600800000.pdf,NA,0,0,dry,PA,HISTORIC OWNER,JONES J W,3.40536E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,3/23/2004 0:00,NA,NA,NA,2011592.305,314319.991
39558,3.40312E+13,Plugged gas with oil show,Final Restoration,Drilled,COSHOCTON,PIKE,ALTHEIRS OIL INC,"140 W MAIN ST P O BOX 415 P O BOX 415 CORNING, OH 43730",7403474335,1000,27,40.22904914,-82.10146648,40.229119,-82.10133,NA,NA,0,0,V,NA,DONAKER ELDEN # 1,1,0,0,3380,4/6/1995 0:00,8/20/1975 0:00,7/18/1995 0:00,CLINTON SAND,NA,CLINTON SAND,031\34031226090000.pdf,Paper,0,0,pl_gas_oilshow,FR,ALTHEIRS OIL INC,ELDEN DONAKER,3.40312E+13,OG_R,140 W MAIN ST P O BOX 415,P O BOX 415,CORNING,43730,NA,NA,NA,NA,NA,NA,2002,0/2002,NA,2079822.993,812166.7381
194737,3.41512E+13,Gas with oil show,Producing,Producing,STARK,BETHLEHEM,Eco Power Crypto LLC,"4582 KINGWOOD DR  KINGWOOD, TX 77345",832-954-9711,1032,75,40.68959812,-81.51628139,40.689658,-81.516124,NA,NA,0,0,V,NA,FEUCHT #1,1,7310,0,4462,12/5/1967 0:00,1/4/1968 0:00,NA,CLINTON SAND,NA,WHITE CLINTON,151\34151217260000.pdf,Paper.tif,0,0,gas_oilshow,PR,Eco Power Crypto LLC,FEUCHT A& M,3.41512E+13,OG_R,4582 KINGWOOD DR,NA,KINGWOOD,77345,NA,NA,NA,NA,NA,NA,2020,0/2022,NA,2241400.698,981208.3554
44529,3.40316E+13,Dry hole,Plugged and Abandoned,Drilled,COSHOCTON,LINTON,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,871,NA,40.18319661,-81.75469397,40.183269,-81.754543,NA,NA,0,0,V,NA,NA,NA,NA,NA,NA,NA,1/2/1900 0:00,NA,NA,NA,NA,nowellcard.htm,NA,0,0,dry,PA,HISTORIC OWNER,NA,3.40316E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2176794.597,796077.0219
146706,3.41156E+13,Plugged oil,Plugged and Abandoned,Drilled,MORGAN,MARION,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,930,NA,39.53388209,-81.84060478,39.533954,-81.840463,NA,NA,0,0,V,NA,RIEKER W H 14,14,NA,1,410,NA,1/2/1900 0:00,8/1/1946 0:00,PEEKER SAND,NA,PEEKER SAND,115\34115611780000.pdf,NA,0,0,pl_oil,PA,HISTORIC OWNER,RIEKER W H,3.41156E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2154514.965,559371.6944
31920,3.40196E+13,Plugged oil,Plugged and Abandoned,Drilled,CARROLL,UNION,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,1104,NA,40.52608446,-81.14669526,40.526148,-81.146519,NA,NA,0,0,V,NA,BOYD J M & M A 8,8,NA,1,1196,NA,1/1/1918 0:00,8/8/1923 0:00,BEREA SANDSTONE,NA,NA,019\34019608580000.pdf,NA,0,0,pl_oil,PA,HISTORIC OWNER,BOYD J M & M A,3.40196E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344805.561,922961.3626
130607,3.41112E+13,Dry hole,Plugged and Abandoned,Drilled,MONROE,BENTON,HISTORIC OWNER,"2045 Morse Rd., Bldg F-2 COLUMBUS, OH 43229",6148885080,892,NA,39.61307096,-81.07448437,39.613145,-81.074315,NA,NA,0,0,V,NA,TAYLOR CHARLES W 4,4,NA,NA,1657,NA,3/22/1946 0:00,6/20/1946 0:00,NA,NA,BIG INJUN SAND,111\34111204960000.pdf,NA,0,0,dry,PA,HISTORIC OWNER,TAYLOR CHARLES W,3.41112E+13,OG_R,"2045 Morse Rd., Bldg F-2",NA,COLUMBUS,43229,NA,NA,NA,NA,NA,NA,NA,NA,NA,2370129.833,590707.3995
